id,title,track,status,keywords,author,rating,confidence,correctness,technical_novelty,empirical_novelty,presentation,rating_avg,confidence_avg,correctness_avg,technical_novelty_avg,empirical_novelty_avg,presentation_avg,corr_rating_confidence,corr_rating_correctness,site,proceeding,pdf,openreview,poster,slides,video,title_site
Mn9oHNdYCE,XES3G5M: A Knowledge Tracing Benchmark Dataset with Auxiliary Information,Datasets & Benchmarks,Poster,knowledge tracing;benchmark;online education,"Zitao Liu, Qiongqiong Liu, Teng Guo, Jiahao Chen, Shuyan Huang, Xiangyu Zhao, Jiliang Tang, Weiqi Luo, Jian Weng",5;6;6;7;7,3;3;2;4;3,,,,,6.2,3.0,0.0,0.0,0,0.0,0.42257712736425823,0.0,https://nips.cc/virtual/2023/poster/73614,https://proceedings.neurips.cc/paper_files/paper/2023/hash/67fc628f17c2ad53621fb961c6bafcaf-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/67fc628f17c2ad53621fb961c6bafcaf-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=Mn9oHNdYCE,/media/PosterPDFs/NeurIPS%202023/73614.png?t=1702226103.223901,https://nips.cc/virtual/2023/poster/73614,https://nips.cc/virtual/2023/poster/73614,
Mr4OpbZEiB,Task-Robust Pre-Training for Worst-Case Downstream Adaptation,main,Poster,Pre-training;Robustness;Multi-task learning,"Jianghui Wang, Yang Chen, Xingyu Xie, Cong Fang, Zhouchen Lin",4;6;6;6,3;3;3;3,3;4;3;3,2;3;2;3,,2;4;3;4,5.5,3.0,3.25,2.5,0,3.25,0.0,0.3333333333333333,https://nips.cc/virtual/2023/poster/71892,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1e4322fddd833f83c855660ac65e428d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1e4322fddd833f83c855660ac65e428d-Paper-Conference.pdf,https://openreview.net/forum?id=Mr4OpbZEiB,,https://nips.cc/virtual/2023/poster/71892,https://nips.cc/virtual/2023/poster/71892,
MtekhXRP4h,Convolutional Neural Operators for robust and accurate learning of PDEs,main,Poster,PDEs;Neural Operators;Scientific Machine Learning;Convolutional Neural Networks,"Bogdan Raonic, Roberto Molinaro, Tim De Ryck, Tobias Rohner, Francesca Bartolucci, Rima Alaifari, Siddhartha Mishra, Emmanuel de Bézenac",5;6;7;8,4;4;4;4,3;3;3;4,3;3;3;4,,2;4;3;3,6.5,4.0,3.25,3.25,0,3.0,0.0,0.7745966692414834,https://nips.cc/virtual/2023/poster/71891,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f3c1951b34f7f55ffaecada7fde6bd5a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f3c1951b34f7f55ffaecada7fde6bd5a-Paper-Conference.pdf,https://openreview.net/forum?id=MtekhXRP4h,/media/PosterPDFs/NeurIPS%202023/71891.png?t=1702226680.4792414,https://nips.cc/virtual/2023/poster/71891,https://nips.cc/virtual/2023/poster/71891,
Murj6wcjRw,An Efficient Dataset Condensation Plugin and Its Application to Continual Learning,main,Poster,Data Condensation;Continual Learning;Few-shot Learning,"Enneng Yang, Li Shen, Zhenyi Wang, Zhenyi Wang, Tongliang Liu, Guibing Guo",4;5;6;6;7,4;3;4;4;4,2;3;3;3;4,1;2;3;3;4,,3;3;3;3;4,5.6,3.8,3.0,2.6,0,3.2,0.29417420270727607,0.9302605094190635,https://nips.cc/virtual/2023/poster/71890,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d5f34e7e70d80f5037ab16a48e2d186e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d5f34e7e70d80f5037ab16a48e2d186e-Paper-Conference.pdf,https://openreview.net/forum?id=Murj6wcjRw,/media/PosterPDFs/NeurIPS%202023/71890.png?t=1700465997.516629,https://nips.cc/virtual/2023/poster/71890,https://nips.cc/virtual/2023/poster/71890,
Mv96iC6TMX,Near-Linear Time Algorithm for the Chamfer Distance,main,Poster,chamfer distance;earth mover distance;high dimensional data analysis;nearest neighbor search;high dimensional data;high-dimensional geometry;sublinear algorithms;point clouds;theory,"Ainesh Bakshi, Piotr Indyk, Rajesh Jayaram, Sandeep Silwal, Erik Waingarten",5;6;7;7;7,3;4;4;3;5,3;4;3;3;4,3;3;2;3;3,,2;3;3;3;4,6.4,3.8,3.4,2.8,0,3.0,0.4677071733467428,0.1020620726159658,https://nips.cc/virtual/2023/poster/71889,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d2fe3a5711a6d488da9e9a78b84ee24c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d2fe3a5711a6d488da9e9a78b84ee24c-Paper-Conference.pdf,https://openreview.net/forum?id=Mv96iC6TMX,,https://nips.cc/virtual/2023/poster/71889,https://nips.cc/virtual/2023/poster/71889,
MvCq52yt9Y,Mitigating the Popularity Bias of Graph Collaborative Filtering: A Dimensional Collapse Perspective,main,Spotlight,Graph;Collaborative Filtering;Recommendation,"Yifei Zhang, Hao Zhu, yankai Chen, Zixing Song, Piotr Koniusz, Irwin King",5;5;6;7;8,3;4;3;2;3,3;3;3;3;4,2;3;3;3;4,,3;3;3;3;3,6.2,3.0,3.2,3.0,0,3.0,-0.5423261445466404,0.7717436331412897,https://nips.cc/virtual/2023/poster/71888,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d5753be6f71fbfefaf47aa27ec41279c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d5753be6f71fbfefaf47aa27ec41279c-Paper-Conference.pdf,https://openreview.net/forum?id=MvCq52yt9Y,,https://nips.cc/virtual/2023/poster/71888,https://nips.cc/virtual/2023/poster/71888,
MvoMDD6emT,State Sequences Prediction via Fourier Transform for Representation Learning,main,Spotlight,Reinforcement learning;Representation learning;State sequences prediction;Fourier transform,"Mingxuan Ye, Yufei Kuang, Jie Wang, Yang Rui, Wengang Zhou, Houqiang Li, Feng Wu",5;5;6;8,4;3;4;3,2;1;3;4,2;2;3;4,,2;2;3;4,6.0,3.5,2.5,2.75,0,2.75,-0.40824829046386296,0.9128709291752768,https://nips.cc/virtual/2023/poster/71887,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d5b94ca503b33d07f9bef8ed8ee4678b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d5b94ca503b33d07f9bef8ed8ee4678b-Paper-Conference.pdf,https://openreview.net/forum?id=MvoMDD6emT,/media/PosterPDFs/NeurIPS%202023/71887.png?t=1701438977.1152344,https://nips.cc/virtual/2023/poster/71887,https://nips.cc/virtual/2023/poster/71887,
Mxhb2lCOKL,Mitigating Test-Time Bias for Fair Image Retrieval,main,Poster,Vision-language;Fairness;Text-based Image Retrieval;Deep Learning;Application,"Fanjie Kong, Shuai Yuan, Weituo Hao, Ricardo Henao",6;6;6;6,4;3;4;4,3;3;1;3,2;3;3;3,,3;3;2;3,6.0,3.75,2.5,2.75,0,2.75,0.0,0.0,https://nips.cc/virtual/2023/poster/71886,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e24570da4fa1c005b189104250993aee-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/e24570da4fa1c005b189104250993aee-Paper-Conference.pdf,https://openreview.net/forum?id=Mxhb2lCOKL,/media/PosterPDFs/NeurIPS%202023/71886.png?t=1702958143.1108043,https://nips.cc/virtual/2023/poster/71886,https://nips.cc/virtual/2023/poster/71886,
MzZcXPeqcU,CORL: Research-oriented Deep Offline Reinforcement Learning Library,Datasets & Benchmarks,Poster,Offline Reinforcement Learning,"Denis Tarasov, Alexander Nikulin, Dmitry Akimov, Vladislav Kurenkov, Sergey Kolesnikov",6;7;7;7;8,3;4;4;4;4,,,,,7.0,3.8,0.0,0.0,0,0.0,0.7905694150420949,0.0,https://nips.cc/virtual/2023/poster/73613,https://proceedings.neurips.cc/paper_files/paper/2023/hash/62d2cec62b7fd46dd35fa8f2d4aeb52d-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/62d2cec62b7fd46dd35fa8f2d4aeb52d-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=MzZcXPeqcU,,https://nips.cc/virtual/2023/poster/73613,https://nips.cc/virtual/2023/poster/73613,
MziFFGjpkb,A Holistic Approach to Unifying Automatic Concept Extraction and Concept Importance Estimation,main,Spotlight,Explainable AI;Concept-based explainability;Interpretability;Concept extraction;Concept importance;Attribution methods,"Thomas FEL, Victor Boutin, Louis Béthune, Louis Béthune, Remi Cadene, Mazda Moayeri, Léo Andéol, Mathieu Chalvidal, Thomas Serre",5;7;7;7,4;3;3;5,2;3;4;3,2;3;3;3,,3;3;4;4,6.5,3.75,3.0,2.75,0,3.5,-0.17407765595569782,0.816496580927726,https://nips.cc/virtual/2023/poster/71885,https://proceedings.neurips.cc/paper_files/paper/2023/hash/abf3682c9cf9245a0294a4bebe4544ff-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/abf3682c9cf9245a0294a4bebe4544ff-Paper-Conference.pdf,https://openreview.net/forum?id=MziFFGjpkb,/media/PosterPDFs/NeurIPS%202023/71885.png?t=1701676548.035762,https://nips.cc/virtual/2023/poster/71885,https://nips.cc/virtual/2023/poster/71885,
N0KwVdaaaJ,Theoretical Analysis of the Inductive Biases in Deep Convolutional Networks,main,Poster,Convolutional neural network;Inductive bias;Universality;Sparse function;Equivariance group,"Zihao Wang, Lei Wu",5;6;7;7,3;3;5;4,2;4;3;3,2;2;3;3,,2;4;3;3,6.25,3.75,3.0,2.5,0,3.0,0.8181818181818182,0.42640143271122083,https://nips.cc/virtual/2023/poster/71884,https://proceedings.neurips.cc/paper_files/paper/2023/hash/eb1bad7a84ef68a64f1afd6577725d45-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/eb1bad7a84ef68a64f1afd6577725d45-Paper-Conference.pdf,https://openreview.net/forum?id=N0KwVdaaaJ,,https://nips.cc/virtual/2023/poster/71884,https://nips.cc/virtual/2023/poster/71884,
N0m9c0FqUV,Active Learning-Based Species Range Estimation,main,Poster,species range estimation;active learning;implicit networks,"Christian Lange, Elijah Cole, Grant Van Horn, Grant Horn, Oisin Mac Aodha",4;6;6;6;7,4;4;3;4;3,4;4;3;4;3,2;3;2;3;3,,4;4;3;4;4,5.8,3.6,3.6,2.6,0,3.8,-0.5833333333333334,-0.5833333333333334,https://nips.cc/virtual/2023/poster/71883,https://proceedings.neurips.cc/paper_files/paper/2023/hash/82eec786fdfbbfa53450c5feb7d1ac92-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/82eec786fdfbbfa53450c5feb7d1ac92-Paper-Conference.pdf,https://openreview.net/forum?id=N0m9c0FqUV,,https://nips.cc/virtual/2023/poster/71883,https://nips.cc/virtual/2023/poster/71883,
N1feehMSG9,Proportional Response: Contextual Bandits for Simple and Cumulative Regret Minimization,main,Poster,Contextual Bandits; Adaptive Experimentation; Simple Regret; Reinforcement Learning,"Sanath Kumar Krishnamurthy, Ruohan Zhan, Susan Athey, Emma Brunskill",5;6;7;8,4;3;4;4,2;2;3;3,2;2;3;4,,2;1;3;3,6.5,3.75,2.5,2.75,0,2.25,0.2581988897471611,0.8944271909999159,https://nips.cc/virtual/2023/poster/71882,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6058d0c628a03fd95dfe5c72cbdf9e64-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/6058d0c628a03fd95dfe5c72cbdf9e64-Paper-Conference.pdf,https://openreview.net/forum?id=N1feehMSG9,,https://nips.cc/virtual/2023/poster/71882,https://nips.cc/virtual/2023/poster/71882,
N4JkStI1fe,Neural Multi-Objective Combinatorial Optimization with Diversity Enhancement,main,Poster,neural heuristic;diversity enhancement;deep reinforcement learning;multi-objective combinatorial optimization,"Jinbiao Chen, Zizhen Zhang, Zhiguang Cao, Yaoxin Wu, Yining Ma, Te Ye, Jiahai Wang",5;5;6;6,3;4;4;3,3;2;2;3,2;2;3;3,,3;3;3;3,5.5,3.5,2.5,2.5,0,3.0,0.0,0.0,https://nips.cc/virtual/2023/poster/71881,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7b5ae891000049b91b3b62de596b1560-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/7b5ae891000049b91b3b62de596b1560-Paper-Conference.pdf,https://openreview.net/forum?id=N4JkStI1fe,/media/PosterPDFs/NeurIPS%202023/71881.png?t=1699954674.004879,https://nips.cc/virtual/2023/poster/71881,https://nips.cc/virtual/2023/poster/71881,
N56hAiQvot,PackQViT: Faster Sub-8-bit Vision Transformers via Full and Packed Quantization on the Mobile,main,Poster,Vision Transformers;Quantization;Real-time on mobile;Sub-8-bit,"Peiyan Dong, LEI LU, Chao Wu, Cheng Lyu, Cheng Lyu, Geng Yuan, Hao Tang, Yanzhi Wang",4;5;5;6;6;7,4;4;5;4;4;5,2;2;3;3;4;3,2;2;3;3;3;3,,3;2;3;3;3;2,5.5,4.333333333333333,2.8333333333333335,2.6666666666666665,0,2.6666666666666665,0.36927447293799814,0.6333004963811235,https://nips.cc/virtual/2023/poster/71880,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1c92edb990a05f2269f0cc3afbb4c952-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1c92edb990a05f2269f0cc3afbb4c952-Paper-Conference.pdf,https://openreview.net/forum?id=N56hAiQvot,/media/PosterPDFs/NeurIPS%202023/71880.png?t=1701737890.9432602,https://nips.cc/virtual/2023/poster/71880,https://nips.cc/virtual/2023/poster/71880,
N5uUTWLz0E,Understanding and Improving Ensemble Adversarial Defense,main,Poster,adversarial defense;ensemble diversity;robustness;curvature,"Yian Deng, Tingting Mu",5;5;5;6;7,4;2;4;3;2,2;3;3;2;3,2;3;3;3;3,,3;3;3;2;3,5.6,3.0,2.6,2.8,0,2.8,-0.5590169943749475,0.1020620726159658,https://nips.cc/virtual/2023/poster/71879,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b589d92785e39486e978fa273d0dc343-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b589d92785e39486e978fa273d0dc343-Paper-Conference.pdf,https://openreview.net/forum?id=N5uUTWLz0E,/media/PosterPDFs/NeurIPS%202023/71879.png?t=1699291553.424924,https://nips.cc/virtual/2023/poster/71879,https://nips.cc/virtual/2023/poster/71879,
N6FhEMnxCU,Label Robust and Differentially Private Linear Regression: Computational and Statistical Efficiency,main,Poster,Differential Privacy; Private Estimation,"Xiyang Liu, Prateek Jain, Weihao Kong, Sewoong Oh, Arun Suggala",5;5;6;6,2;3;2;3,3;3;3;4,2;2;3;3,,3;3;3;4,5.5,2.5,3.25,2.5,0,3.25,0.0,0.5773502691896257,https://nips.cc/virtual/2023/poster/71878,https://proceedings.neurips.cc/paper_files/paper/2023/hash/47e74fca60b4af4846b7abab188b85f2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/47e74fca60b4af4846b7abab188b85f2-Paper-Conference.pdf,https://openreview.net/forum?id=N6FhEMnxCU,/media/PosterPDFs/NeurIPS%202023/71878.png?t=1702333824.4736092,https://nips.cc/virtual/2023/poster/71878,https://nips.cc/virtual/2023/poster/71878,
N6YNe4KxDc,Online Learning under Adversarial Nonlinear Constraints,main,Poster,online learning;online convex optimization;constrained optimization;adversarial nonlinear constraints;constraint violation oracle,"Pavel Kolev, Georg Martius, Michael Muehlebach",5;5;5;6;7,2;2;2;2;4,2;3;3;4;4,2;3;3;3;4,,1;2;3;3;4,5.6,2.4,3.2,3.0,0,2.6,0.875,0.8017837257372732,https://nips.cc/virtual/2023/poster/71877,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a6f2763089c0bd8f56006c42f09ee24c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a6f2763089c0bd8f56006c42f09ee24c-Paper-Conference.pdf,https://openreview.net/forum?id=N6YNe4KxDc,/media/PosterPDFs/NeurIPS%202023/71877.png?t=1697203272.6752408,https://nips.cc/virtual/2023/poster/71877,https://nips.cc/virtual/2023/poster/71877,
N7tw0QXx3z,SLaM: Student-Label Mixing for Distillation with Unlabeled Examples,main,Poster,Distillation;teacher;student,"Vasilis Kontonis, Fotis Iliopoulos, Khoa Trinh, Cenk Baykal, Gaurav Menghani, Erik Vee",5;5;6;7,4;4;3;3,3;3;3;4,3;3;3;3,,3;3;3;4,5.75,3.5,3.25,3.0,0,3.25,-0.9045340337332909,0.8703882797784891,https://nips.cc/virtual/2023/poster/71876,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d56b84c063265da949fe0feb815dcce8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d56b84c063265da949fe0feb815dcce8-Paper-Conference.pdf,https://openreview.net/forum?id=N7tw0QXx3z,,https://nips.cc/virtual/2023/poster/71876,https://nips.cc/virtual/2023/poster/71876,
NBMIsOS6B7,Alternation makes the adversary weaker in two-player games,main,Spotlight,Online Learning;Regret Minimization;Game Theory,"Volkan Cevher, Ashok Cutkosky, Ali Kavis, Georgios Piliouras, Stratis Skoulakis, Luca Viano",5;6;7;7,3;4;4;4,2;4;4;3,3;3;4;3,,2;4;4;3,6.25,3.75,3.25,3.25,0,3.25,0.8703882797784891,0.6363636363636364,https://nips.cc/virtual/2023/poster/71875,https://proceedings.neurips.cc/paper_files/paper/2023/hash/3acb49252187efa352a1ae0e4b066ced-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/3acb49252187efa352a1ae0e4b066ced-Paper-Conference.pdf,https://openreview.net/forum?id=NBMIsOS6B7,/media/PosterPDFs/NeurIPS%202023/71875.png?t=1702237614.1854591,https://nips.cc/virtual/2023/poster/71875,https://nips.cc/virtual/2023/poster/71875,
NEawU0TgKG,Frequency Domain-Based Dataset Distillation,main,Poster,Dataset distillation;Frequency domain;Dataset condensation,"Donghyeok Shin, Seungjae Shin, Il-chul Moon",4;5;6;8,4;5;4;5,2;3;3;4,3;3;3;4,,3;3;3;4,5.75,4.5,3.0,3.25,0,3.25,0.50709255283711,0.9561828874675149,https://nips.cc/virtual/2023/poster/71874,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ddbbcd937d63d5c6b935c07b1a8222ec-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ddbbcd937d63d5c6b935c07b1a8222ec-Paper-Conference.pdf,https://openreview.net/forum?id=NEawU0TgKG,/media/PosterPDFs/NeurIPS%202023/71874.png?t=1701323753.803621,https://nips.cc/virtual/2023/poster/71874,https://nips.cc/virtual/2023/poster/71874,
NG4DaApavi,Monte Carlo Tree Search with Boltzmann Exploration,main,Poster,Monte Carlo Tree Search;Planning;Entropy;Reinforcement Learning,"Michael Painter, Mohamed Baioumy, Nick Hawes, Bruno Lacerda",5;5;6;6,3;3;4;3,3;2;3;3,3;2;3;4,,3;3;3;3,5.5,3.25,2.75,3.0,0,3.0,0.5773502691896257,0.5773502691896257,https://nips.cc/virtual/2023/poster/71873,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f670ef96387d9a5a8a51e2ed80cb148d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f670ef96387d9a5a8a51e2ed80cb148d-Paper-Conference.pdf,https://openreview.net/forum?id=NG4DaApavi,/media/PosterPDFs/NeurIPS%202023/71873.png?t=1702041264.953116,https://nips.cc/virtual/2023/poster/71873,https://nips.cc/virtual/2023/poster/71873,
NGiq8qCQNk,Zero-sum Polymatrix Markov Games: Equilibrium Collapse and Efficient Computation of Nash Equilibria,main,Poster,network games;Nash equilibrium;equilibrium;game theory;learning,"Fivos Kalogiannis, Ioannis Panageas",6;7;7;7,4;4;4;4,3;4;3;3,3;3;4;2,,3;3;2;3,6.75,4.0,3.25,3.0,0,2.75,0.0,0.3333333333333333,https://nips.cc/virtual/2023/poster/71872,https://proceedings.neurips.cc/paper_files/paper/2023/hash/bcdcd565f83a8a6681a8269d325a5304-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/bcdcd565f83a8a6681a8269d325a5304-Paper-Conference.pdf,https://openreview.net/forum?id=NGiq8qCQNk,/media/PosterPDFs/NeurIPS%202023/71872.png?t=1702404764.797683,https://nips.cc/virtual/2023/poster/71872,https://nips.cc/virtual/2023/poster/71872,
NIrTSCiIZ7,Boundary Guided Learning-Free Semantic Control with Diffusion Models,main,Poster,Diffusion probabilistic models;learning-free applications;high-dimensional semantic boundary;markov mixing,"Ye Zhu, Yu Wu, Zhiwei Deng, Olga Russakovsky, Yan Yan",5;5;6;7,3;3;4;3,2;2;3;3,3;2;3;3,,2;3;2;3,5.75,3.25,2.5,2.75,0,2.5,0.17407765595569782,0.9045340337332909,https://nips.cc/virtual/2023/poster/71871,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f737da5ea0e122870fad209509f87d5b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f737da5ea0e122870fad209509f87d5b-Paper-Conference.pdf,https://openreview.net/forum?id=NIrTSCiIZ7,/media/PosterPDFs/NeurIPS%202023/71871.png?t=1698534189.8221128,https://nips.cc/virtual/2023/poster/71871,https://nips.cc/virtual/2023/poster/71871,
NJK3aSB0z4,Variational Gaussian processes for linear inverse problems,main,Poster,Linear inverse problems;Gaussian processes;Variational inference;Inducing variables;Asymptotics;Contraction rates,"Thibault RANDRIANARISOA, Botond Szabo",5;5;6;6;7,3;2;2;3;3,3;4;3;3;3,3;3;2;3;3,,2;3;3;3;3,5.8,2.6,3.2,2.8,0,2.8,0.3273268353539886,-0.5345224838248487,https://nips.cc/virtual/2023/poster/71870,https://proceedings.neurips.cc/paper_files/paper/2023/hash/5c25c15b5b2fd386ab188a918e54c7d5-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/5c25c15b5b2fd386ab188a918e54c7d5-Paper-Conference.pdf,https://openreview.net/forum?id=NJK3aSB0z4,/media/PosterPDFs/NeurIPS%202023/71870.png?t=1702307775.0102081,https://nips.cc/virtual/2023/poster/71870,https://nips.cc/virtual/2023/poster/71870,
NJPSvv0u3R,Robust low-rank training via approximate orthonormal constraints,main,Poster,low-rank neural networks;Stiefel manifold;orthogonal neural networks;pruning;adversarial robustness;neural network condition number;neural network singular values,"Dayana Savostianova, Emanuele Zangrando, Gianluca Ceruti, Francesco Tudisco, Francesco Tudisco",5;6;6;7;7,5;4;4;4;4,2;3;3;4;3,2;3;3;3;3,,2;3;2;4;3,6.2,4.2,3.0,2.8,0,2.8,-0.8017837257372733,0.8451542547285165,https://nips.cc/virtual/2023/poster/71869,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d073692637b4fb8c4eb4b81f0fa2df7b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d073692637b4fb8c4eb4b81f0fa2df7b-Paper-Conference.pdf,https://openreview.net/forum?id=NJPSvv0u3R,/media/PosterPDFs/NeurIPS%202023/71869.png?t=1701545406.5095847,https://nips.cc/virtual/2023/poster/71869,https://nips.cc/virtual/2023/poster/71869,
NKdtztladR,Latent Diffusion for Language Generation,main,Poster,diffusion;language generation,"Justin Lovelace, Varsha Kishore, Chao Wan, Eliot Shekhtman, Kilian Weinberger",3;4;5;6;6,4;5;4;4;4,3;3;3;3;3,2;2;2;3;3,,2;3;2;3;3,4.8,4.2,3.0,2.4,0,2.6,-0.3429971702850177,0.0,https://nips.cc/virtual/2023/poster/71868,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b2a2bd5d5051ff6af52e1ef60aefd255-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b2a2bd5d5051ff6af52e1ef60aefd255-Paper-Conference.pdf,https://openreview.net/forum?id=NKdtztladR,/media/PosterPDFs/NeurIPS%202023/71868.png?t=1702305940.627381,https://nips.cc/virtual/2023/poster/71868,https://nips.cc/virtual/2023/poster/71868,
